iter	Passed	Remaining
3336	953336	9583337	953337	9583338	953338	9593339	953339	9593340	953340	9593341	953341	9593342	963342	9603343	963343	9603344	963344	9603345	963345	9603346	963346	9613347	963347	9613348	963348	9613349	963349	9623350	963350	9623351	963351	9623352	963352	9623353	963353	9633354	963354	9633355	963355	9633356	963356	9643357	963357	9643358	963358	9643359	963359	9643360	963360	9653361	963361	9653362	963362	9659	4701
3363	9662	4698
3364	9665	4696
3365	9667	4693
3366	9673367	963367	9673368	963368	9673369	963369	9673370	963370	9683371	963371	9683372	963372	9683373	963373	9693374	963374	9693375	963375	9693376	963376	9693377	973377	9703378	973378	9703379	973379	9703380	973380	9703381	973381	9713382	973382	9713383	973383	9713384	973384	9713385	973385	9723386	973386	9723387	973387	9723388	973388	9732	4626
3389	9734	4623
3390	9737	4620
3391	9740	4617
3392	9743	4614
3393	9746	4611
3394	9749	4609
3395	9751	4606
3396	9754	4603
3397	9758	4600
3398	9761	4597
3399	9764	4594
3400	9766	4591
3401	9769	4589
3402	9773	4586
3403	9775	4583
3404	9778	4580
3405	9781	4577
3406	9784	4574
3407	9787	4571
3408	9790	4569
3409	9792	4566
3410	9796	4563
3411	9798	4560
3412	9801	4557
3413	9804	4554
3414	9807	4552
3415	9810	4548
3416	9812	4546
3417	9816	4543
3418	9819	4540
3419	9822	4537
3420	9825	4535
3421	9828	4532
3422	9831	4529
3423	9834	4526
3424	9837	4523
3425	9840	4520
3426	9842	4517
3427	9845	4515
3428	9848	4511
3429	9850	4509
3430	9854	4506
3431	9856	4503
3432	9859	4500
3433	9861	4497
3434	9864	4494
3435	9867	4491
3436	9870	4488
3437	9872	448533438	9875	448233439	9878	447933440	9881	447633441	9884	447333442	9886	447133443	9889	446733444	9891	446433445	9894	446233446	9897	445933447	9900	445633448	9902	445333449	9905	445033450	9908	444733451	9912	444433452	9914	444233453	9917	443933454	9920	443633455	9924	443333456	9926	443033457	9930	442833458	9932	442533459	9935	442233460	9938	441933461	9941	441633462	9944	4413
3463	9947	4410
3464	9949	4407
3465	9952	440433466	9955	440233467	9958	439933468	9961	4396
3469	9964	4393
3470	9966	439033471	9969	4387
3472	9972	4384
3473	9976	4382
3474	9978	4379
3475	9981	4376
3476	9984	4373
3477	9987	4370
3478	9990	4367
3479	9992	4364
3480	9995	4361
3481	9998	4358
3482	10001	4356
3483	10004	4353
3484	10006	4350
3485	10009	4347
3486	10012	4344
3487	10015	4341
3488	10018	4338
3489	10020	4335
3490	10023	4332
3491	10026	4329
3492	10029	4326
3493	10032	4324
3494	10035	4321
3495	10038	4318
3496	10042	4316
3497	10044	4313
3498	10048	4310
3499	10051	4307
3500	10054	4304
3501	10057	4302
3502	10060	4299
3503	10062	4296
3504	10065	4293
3505	10068	4290
3506	10071	4287
3507	10074	4284
3508	10077	4281
3509	10080	4279
3510	10083	4276
3511	10086	4273
3512	10089	4270
3513	10091	4267
3514	10094	4264
3515	10097	4261
3516	10100	4259
3517	10103	4256
3518	10107	4253
3519	10109	4250
3520	10113	4248
3521	10116	4245
3522	10119	4242
3523	10121	4239
3524	10124	4236
3525	10126	4233
3526	10129	4230
3527	10132	4227
3528	10134	4224
3529	10137	4221
3530	10139	4218
3531	10142	4215
3532	10145	4212
3533	10148	4209
3534	10150	4206
3535	10153	4203
3536	10156	4201
3537	10160	4198
3538	10163	4195
3539	10165	4192
3540	10168	4189
3541	10171	4186
3542	10174	4184
3543	10177	4181
3544	10180	4178
3545	10183	4175
3546	10185	4172
3547	10189	4169
3548	10191	4166
3549	10194	4163
3550	10197	4161
3551	10200	4158
3552	10203	4155
3553	10206	4152
3554	10209	4149
3555	10211	4146
3556	10214	4143
3557	10217	4141
3558	10220	4138
3559	10222	4135
3560	10225	4132
3561	10228	4129
3562	10231	4126
3563	10234	4123
3564	10236	4120
3565	10239	4117
3566	10242	4114
3567	10245	4111
3568	10247	4108
3569	10250	4105
3570	10253	4103
3571	10256	4100
3572	10259	4097
3573	10262	4094
3574	10265	4091
3575	10268	4088
3576	10271	4086
3577	10274	4083
3578	10276	4080
3579	10279	4077
3580	10282	4074
3581	10285	4071
3582	10288	4068
3583	10291	4066
3584	10294	4063
3585	10297	4060
3586	10300	4057
3587	10303	4054
3588	10305	4051
3589	10308	4048
3590	10311	4045
3591	10314	4042
3592	10316	4040
3593	10319	4037
3594	10322	4034
3595	10325	4031
3596	10327	4028
3597	10330	4025
3598	10333	4022
3599	10336	4019
3600	10340	4017
3601	10342	4014
3602	10345	4011
3603	10348	4008
3604	10351	4005
3605	10353	4002
3606	10357	3999
3607	10359	3996
3608	10363	3994
3609	10366	3991
3610	10369	3988
3611	10372	3985
3612	10375	3982
3613	10378	3980
3614	10381	3977
3615	10384	3974
3616	10387	3971
3617	10390	3969
3618	10393	3966
3619	10396	3963
3620	10399	3960
3621	10402	3957
3622	10405	3954
3623	10408	3951
3624	10411	3949
3625	10414	3946
3626	10417	3943
3627	10420	3940
3628	10423	3937
3629	10425	3934
3630	10428	3932
3631	10431	3929
3632	10434	3926
3633	10437	3923
3634	10440	3920
3635	10443	3917
3636	10446	3914
3637	10449	3912
3638	10452	3909
3639	10454	3906
3640	10457	3903
3641	10459	3900
3642	10462	3897
3643	10465	3894
3644	10468	3891
3645	10471	3888
3646	10474	3885
3647	10477	3882
3648	10479	3880
3649	10482	3877
3650	10485	3874
3651	10488	3871
3652	10491	3868
3653	10494	3865
3654	10496	3862
3655	10499	3859
3656	10502	3856
3657	10504	3853
3658	10506	3850
3659	10510	3847
3660	10512	3845
3661	10515	3842
3662	10518	3839
3663	10521	3836
3664	10524	3833
3665	10527	3830
3666	10530	3827
3667	10533	3825
3668	10536	3822
3669	10538	3819
3670	10541	3816
3671	10544	3813
3672	10547	3810
3673	10550	3807
3674	10552	3804
3675	10555	3801
3676	10558	3798
3677	10561	3796
3678	10564	3793
3679	10567	3790
3680	10570	3787
3681	10573	3784
3682	10576	3781
3683	10579	3779
3684	10582	3776
3685	10585	3773
3686	10588	3770
3687	10591	3767
3688	10593	3764
3689	10596	3761
3690	10598	3758
3691	10601	3755
3692	10604	3753
3693	10607	3750
3694	10610	3747
3695	10613	3744
3696	10616	3741
3697	10619	3739
3698	10623	3736
3699	10625	3733
3700	10628	3730
3701	10631	3727
3702	10634	3724
3703	10637	3721
3704	10639	3718
3705	10642	3716
3706	10645	3713
3707	10649	3710
3708	10652	3707
3709	10655	3704
3710	10658	3702
3711	10661	3699
3712	10663	3696
3713	10666	3693
3714	10669	3690
3715	10672	3687
3716	10675	3684
3717	10677	3681
3718	10680	3678
3719	10682	3675
3720	10685	3673
3721	10688	3670
3722	10691	3667
3723	10694	3664
3724	10697	3661
3725	10700	3658
3726	10703	3655
3727	10706	3653
3728	10709	3650
3729	10712	3647
3730	10715	3644
3731	10718	3641
3732	10721	3638
3733	10724	3636
3734	10727	3633
3735	10730	3630
3736	10732	3627
3737	10735	3624
3738	10738	3621
3739	10740	3618
3740	10743	3615
3741	10745	3612
3742	10748	3609
3743	10750	3606
3744	10753	3603
3745	10756	3600
3746	10759	3597
3747	10762	3595
3748	10765	3592
3749	10768	3589
3750	10770	3586
3751	10773	3583
3752	10776	3580
3753	10778	3577
3754	10781	3574
3755	10784	3571
3756	10787	3569
3757	10790	3566
3758	10793	3563
3759	10796	3560
3760	10798	3557
3761	10801	3554
3762	10804	3551
3763	10807	3548
3764	10810	3545
3765	10813	3543
3766	10815	3540
3767	10819	3537
3768	10822	3534
3769	10825	3532
3770	10828	3529
3771	10831	3526
3772	10834	3523
3773	10837	3520
3774	10840	3517
3775	10844	3515
3776	10846	3512
3777	10849	3509
3778	10852	3506
3779	10855	3503
3780	10858	3500
3781	10861	3497
3782	10864	3495
3783	10867	3492
3784	10871	3489
3785	10874	3486
3786	10877	3484
3787	10881	3481
3788	10884	3478
3789	10887	3476
3790	10891	3473
3791	10894	3470
3792	10898	3468
3793	10902	3465
3794	10905	3462
3795	10908	3459
3796	10911	3456
3797	10913	3453
3798	10916	3451
3799	10919	3448
3800	10922	3445
3801	10925	3442
3802	10928	3439
3803	10930	3436
3804	10933	3433
3805	10936	3431
3806	10939	3428
3807	10942	3425
3808	10945	3422
3809	10948	3419
3810	10951	3416
3811	10954	3413
3812	10956	3410
3813	10959	3407
3814	10962	3405
3815	10965	3402
3816	10968	3399
3817	10971	3396
3818	10975	3394
3819	10978	3391
3820	10981	3388
3821	10984	3385
3822	10987	3382
3823	10989	3379
3824	10992	3376
3825	10995	3373
3826	10998	3370
3827	11001	3368
3828	11004	3365
3829	11007	3362
3830	11010	3359
3831	11013	3356
3832	11016	3354
3833	11019	3351
3834	11022	3348
3835	11024	3345
3836	11026	3342
3837	11029	3339
3838	11032	3336
3839	11035	3333
3840	11039	3331
3841	11041	3328
3842	11044	3325
3843	11048	3322
3844	11051	3319
3845	11054	3316
3846	11056	3313
3847	11059	3310
3848	11062	3308
3849	11065	3305
3850	11068	3302
3851	11071	3299
3852	11074	3296
3853	11077	3293
3854	11080	3291
3855	11083	3288
3856	11086	3285
3857	11088	3282
3858	11092	3279
3859	11095	3277
3860	11098	3274
3861	11101	3271
3862	11104	3268
3863	11106	3265
3864	11109	3262
3865	11112	3259
3866	11114	3256
3867	11117	3253
3868	11119	3250
3869	11122	3247
3870	11125	3244
3871	11128	3241
3872	11131	3239
3873	11134	3236
3874	11136	3233
3875	11139	3230
3876	11142	3227
3877	11145	3224
3878	11148	3221
3879	11151	3219
3880	11154	3216
3881	11157	3213
3882	11160	3210
3883	11163	3207
3884	11166	3204
3885	11169	3202
3886	11173	3199
3887	11175	3196
3888	11178	3193
3889	11181	3190
3890	11185	3188
3891	11188	3185
3892	11191	3182
3893	11194	3179
3894	11197	3176
3895	11200	3173
3896	11203	3170
3897	11206	3168
3898	11208	3165
3899	11211	3162
3900	11213	3159
3901	11217	3156
3902	11219	3153
3903	11222	3150
3904	11224	3147
3905	11228	3144
3906	11231	3141
3907	11233	3138
3908	11236	3136
3909	11239	3133
3910	11242	3130
3911	11245	3127
3912	11248	3124
3913	11250	3121
3914	11253	3118
3915	11255	3115
3916	11258	3112
3917	11261	3110
3918	11264	3107
3919	11267	3104
3920	11270	3101
3921	11273	3098
3922	11276	3095
3923	11278	3092
3924	11281	3089
3925	11284	3086
3926	11287	3084
3927	11290	3081
3928	11293	3078
3929	11296	3075
3930	11299	3072
3931	11301	3069
3932	11304	3066
3933	11306	3063
3934	11309	3060
3935	11312	3057
3936	11314	3055
3937	11317	3052
3938	11319	3049
3939	11322	3046
3940	11325	3043
3941	11328	3040
3942	11331	3037
3943	11334	3034
3944	11337	3031
3945	11339	3028
3946	11342	3026
3947	11345	3023
3948	11348	3020
3949	11351	3017
3950	11354	3014
3951	11357	3011
3952	11360	3008
3953	11363	3006
3954	11366	3003
3955	11369	3000
3956	11371	2997
3957	11374	2994
3958	11378	2991
3959	11380	2988
3960	11384	2986
3961	11387	2983
3962	11390	2980
3963	11393	2977
3964	11396	2974
3965	11399	2971
3966	11401	2969
3967	11404	2966
3968	11407	2963
3969	11410	2960
3970	11413	2957
3971	11416	2954
3972	11419	2951
3973	11422	2949
3974	11425	2946
3975	11428	2943
3976	11431	2940
3977	11434	2937
3978	11437	2934
3979	11440	2931
3980	11442	2928
3981	11445	2926
3982	11448	2923
3983	11451	2920
3984	11454	2917
3985	11457	2914
3986	11461	2911
3987	11464	2909
3988	11467	2906
3989	11469	2903
3990	11472	2900
3991	11475	2897
3992	11478	2894
3993	11480	2891
3994	11483	2888
3995	11486	2886
3996	11489	2883
3997	11491	2880
3998	11494	2877
3999	11497	2874
4000	11500	2871
4001	11503	2868
4002	11506	2865
4003	11508	2862
4004	11511	2859
4005	11514	2857
4006	11517	2854
4007	11520	2851
4008	11523	2848
4009	11525	2845
4010	11528	2842
4011	11531	2839
4012	11534	2836
4013	11536	2833
4014	11540	2831
4015	11543	2828
4016	11545	2825
4017	11548	2822
4018	11551	2819
4019	11553	2816
4020	11556	2813
4021	11559	2810
4022	11562	2808
4023	11565	2805
4024	11568	2802
4025	11571	2799
4026	11573	2796
4027	11576	2793
4028	11579	2790
4029	11581	2787
4030	11584	2784
4031	11587	2781
4032	11589	2778
4033	11592	2776
4034	11595	2773
4035	11598	2770
4036	11601	2767
4037	11604	2764
4038	11607	2761
4039	11610	2758
4040	11613	2756
4041	11616	2753
4042	11619	2750
4043	11622	2747
4044	11625	2744
4045	11628	2741
4046	11630	2738
4047	11633	2736
4048	11636	2733
4049	11639	2730
4050	11642	2727
4051	11645	2724
4052	11648	2721
4053	11651	2718
4054	11654	2715
4055	11657	2713
4056	11660	2710
4057	11663	2707
4058	11666	2704
4059	11669	2701
4060	11672	2698
4061	11675	2696
4062	11678	2693
4063	11680	2690
4064	11683	2687
4065	11686	2684
4066	11690	2681
4067	11693	2679
4068	11696	2676
4069	11699	2673
4070	11702	2670
4071	11705	2667
4072	11708	2664
4073	11711	2661
4074	11713	2658
4075	11716	2656
4076	11719	2653
4077	11721	2650
4078	11724	2647
4079	11727	2644
4080	11730	2641
4081	11733	2638
4082	11736	2635
4083	11738	2632
4084	11741	2629
4085	11743	2627
4086	11747	2624
4087	11749	2621
4088	11752	2618
4089	11755	2615
4090	11758	2612
4091	11761	2609
4092	11764	2606
4093	11767	2604
4094	11770	2601
4095	11772	2598
4096	11775	2595
4097	11777	2592
4098	11780	2589
4099	11783	2586
4100	11786	2583
4101	11789	2580
4102	11791	2577
4103	11795	2575
4104	11798	2572
4105	11801	2569
4106	11804	2566
4107	11806	2563
4108	11810	2560
4109	11812	2558
4110	11816	2555
4111	11818	2552
4112	11821	2549
4113	11824	2546
4114	11827	2543
4115	11830	2540
4116	11833	2537
4117	11836	2535
4118	11838	2532
4119	11841	2529
4120	11843	2526
4121	11846	2523
4122	11848	2520
4123	11851	2517
4124	11854	2514
4125	11857	2511
4126	11860	2508
4127	11863	2505
4128	11866	2503
4129	11868	2500
4130	11872	2497
4131	11874	2494
4132	11877	2491
4133	11880	2488
4134	11884	2486
4135	11887	2483
4136	11890	2480
4137	11893	2477
4138	11896	2474
4139	11898	2471
4140	11901	2468
4141	11903	2465
4142	11906	2462
4143	11909	2460
4144	11912	2457
4145	11915	2454
4146	11917	2451
4147	11920	2448
4148	11923	2445
4149	11926	2442
4150	11929	2439
4151	11931	2436
4152	11934	2434
4153	11937	2431
4154	11940	2428
4155	11942	2425
4156	11945	2422
4157	11948	2419
4158	11951	2416
4159	11954	2413
4160	11957	2411
4161	11960	2408
4162	11962	2405
4163	11965	2402
4164	11969	2399
4165	11972	2396
4166	11975	2393
4167	11978	2391
4168	11981	2388
4169	11984	2385
4170	11987	2382
4171	11989	2379
4172	11993	2376
4173	11995	2373
4174	11998	2370
4175	12001	2368
4176	12003	2365
4177	12006	2362
4178	12009	2359
4179	12012	2356
4180	12015	2353
4181	12017	2350
4182	12020	2347
4183	12023	2344
4184	12026	2342
4185	12029	2339
4186	12032	2336
4187	12034	2333
4188	12037	2330
4189	12040	2327
4190	12043	2324
4191	12045	2321
4192	12048	2318
4193	12051	2315
4194	12053	2313
4195	12056	2310
4196	12059	2307
4197	12062	2304
4198	12065	2301
4199	12068	2298
4200	12071	2295
4201	12074	2293
4202	12076	2290
4203	12079	2287
4204	12082	2284
4205	12085	2281
4206	12088	2278
4207	12091	2275
4208	12094	2272
4209	12097	2270
4210	12100	2267
4211	12102	2264
4212	12106	2261
4213	12108	2258
4214	12111	2255
4215	12114	2252
4216	12117	2249
4217	12119	2246
4218	12122	2244
4219	12125	2241
4220	12128	2238
4221	12131	2235
4222	12134	2232
4223	12137	2229
4224	12139	2226
4225	12142	2223
4226	12145	2221
4227	12148	2218
4228	12151	2215
4229	12154	2212
4230	12157	2209
4231	12159	2206
4232	12162	2203
4233	12165	2200
4234	12167	2197
4235	12170	2195
4236	12173	2192
4237	12176	2189
4238	12178	2186
4239	12182	2183
4240	12184	2180
4241	12187	2177
4242	12190	2175
4243	12193	2172
4244	12196	2169
4245	12198	2166
4246	12202	2163
4247	12204	2160
4248	12207	2157
4249	12210	2154
4250	12213	2151
4251	12215	2148
4252	12218	2146
4253	12221	2143
4254	12223	2140
4255	12226	2137
4256	12229	2134
4257	12232	2131
4258	12235	2128
4259	12238	2125
4260	12241	2123
4261	12243	2120
4262	12246	2117
4263	12249	2114
4264	12252	2111
4265	12254	2108
4266	12257	2105
4267	12260	2102
4268	12263	2099
4269	12265	2096
4270	12267	2093
4271	12270	2091
4272	12273	2088
4273	12276	2085
4274	12279	2082
4275	12282	2079
4276	12285	2076
4277	12288	2073
4278	12291	2071
4279	12294	2068
4280	12297	2065
4281	12300	2062
4282	12303	2059
4283	12305	2056
4284	12308	2053
4285	12311	2050
4286	12313	2048
4287	12316	2045
4288	12319	2042
4289	12322	2039
4290	12325	2036
4291	12328	2033
4292	12331	2030
4293	12334	2027
4294	12337	2025
4295	12339	2022
4296	12343	2019
4297	12346	2016
4298	12349	2013
4299	12351	2010
4300	12354	2007
4301	12357	2005
4302	12360	2002
4303	12363	1999
4304	12366	1996
4305	12369	1993
4306	12372	1990
4307	12375	1987
4308	12378	1985
4309	12380	1982
4310	12383	1979
4311	12386	1976
4312	12390	1973
4313	12393	1970
4314	12396	1967
4315	12399	1964
4316	12402	1962
4317	12404	1959
4318	12407	1956
4319	12410	1953
4320	12412	1950
4321	12415	1947
4322	12418	1944
4323	12420	1941
4324	12423	1938
4325	12426	1936
4326	12428	1933
4327	12432	1930
4328	12434	1927
4329	12437	1924
4330	12440	1921
4331	12443	1918
4332	12446	1915
4333	12449	1913
4334	12452	1910
4335	12455	1907
4336	12457	1904
4337	12461	1901
4338	12464	1898
4339	12466	1895
4340	12469	1892
4341	12472	1890
4342	12475	1887
4343	12477	1884
4344	12480	1881
4345	12483	1878
4346	12486	1875
4347	12488	1872
4348	12491	1869
4349	12495	1867
4350	12497	1864
4351	12500	1861
4352	12503	1858
4353	12506	1855
4354	12509	1852
4355	12512	1849
4356	12515	1847
4357	12518	1844
4358	12520	1841
4359	12523	1838
4360	12526	1835
4361	12529	1832
4362	12532	1829
4363	12535	1826
4364	12538	1824
4365	12541	1821
4366	12544	1818
4367	12547	1815
4368	12550	1812
4369	12553	1809
4370	12556	1806
4371	12559	1804
4372	12562	1801
4373	12565	1798
4374	12568	1795
4375	12571	1792
4376	12573	1789
4377	12576	1786
4378	12579	1783
4379	12581	1780
4380	12584	1778
4381	12587	1775
4382	12589	1772
4383	12592	1769
4384	12595	1766
4385	12598	1763
4386	12601	1760
4387	12603	1757
4388	12606	1754
4389	12609	1752
4390	12612	1749
4391	12614	1746
4392	12617	1743
4393	12620	1740
4394	12623	1737
4395	12625	1734
4396	12628	1731
4397	12630	1728
4398	12633	1726
4399	12636	1723
4400	12639	1720
4401	12642	1717
4402	12644	1714
4403	12647	1711
4404	12650	1708
4405	12653	1705
4406	12656	1703
4407	12659	1700
4408	12662	1697
4409	12664	1694
4410	12667	1691
4411	12670	1688
4412	12673	1685
4413	12676	1682
4414	12679	1680
4415	12682	1677
4416	12684	1674
4417	12688	1671
4418	12691	1668
4419	12694	1665
4420	12697	1662
4421	12699	1659
4422	12702	1657
4423	12704	1654
4424	12707	1651
4425	12710	1648
4426	12713	1645
4427	12715	1642
4428	12719	1639
4429	12722	1636
4430	12725	1634
4431	12728	1631
4432	12730	1628
4433	12733	1625
4434	12736	1622
4435	12738	1619
4436	12741	1616
4437	12744	1613
4438	12747	1611
4439	12750	1608
4440	12753	1605
4441	12756	1602
4442	12759	1599
4443	12762	1596
4444	12765	1593
4445	12768	1591
4446	12771	1588
4447	12773	1585
4448	12777	1582
4449	12779	1579
4450	12783	1576
4451	12785	1573
4452	12789	1571
4453	12792	1568
4454	12795	1565
4455	12798	1562
4456	12800	1559
4457	12803	1556
4458	12806	1553
4459	12809	1550
4460	12812	1548
4461	12814	1545
4462	12817	1542
4463	12820	1539
4464	12822	1536
4465	12825	1533
4466	12828	1530
4467	12831	1527
4468	12834	1525
4469	12837	1522
4470	12840	1519
4471	12843	1516
4472	12846	1513
4473	12849	1510
4474	12851	1507
4475	12854	1504
4476	12857	1501
4477	12859	1499
4478	12862	1496
4479	12865	1493
4480	12867	1490
4481	12870	1487
4482	12873	1484
4483	12876	1481
4484	12878	1478
4485	12881	1475
4486	12884	1473
4487	12887	1470
4488	12890	1467
4489	12893	1464
4490	12895	1461
4491	12899	1458
4492	12901	1455
4493	12904	1453
4494	12907	1450
4495	12910	1447
4496	12913	1444
4497	12916	1441
4498	12918	1438
4499	12922	1435
4500	12924	1432
4501	12928	1430
4502	12931	1427
4503	12934	1424
4504	12938	1421
4505	12940	1418
4506	12943	1415
4507	12946	1412
4508	12949	1410
4509	12951	1407
4510	12954	1404
4511	12957	1401
4512	12960	1398
4513	12963	1395
4514	12965	1392
4515	12968	1389
4516	12971	1387
4517	12974	1384
4518	12976	1381
4519	12979	1378
4520	12982	1375
4521	12985	1372
4522	12987	1369
4523	12990	1366
4524	12993	1363
4525	12995	1361
4526	12998	1358
4527	13001	1355
4528	13004	1352
4529	13007	1349
4530	13010	1346
4531	13013	1343
4532	13015	1340
4533	13018	1338
4534	13021	1335
4535	13024	1332
4536	13026	1329
4537	13029	1326
4538	13031	1323
4539	13034	1320
4540	13037	1317
4541	13039	1314
4542	13043	1312
4543	13045	1309
4544	13048	1306
4545	13050	1303
4546	13054	1300
4547	13057	1297
4548	13059	1294
4549	13062	1291
4550	13065	1289
4551	13068	1286
4552	13071	1283
4553	13073	1280
4554	13076	1277
4555	13079	1274
4556	13082	1271
4557	13085	1268
4558	13088	1266
4559	13092	1263
4560	13094	1260
4561	13097	1257
4562	13100	1254
4563	13103	1251
4564	13106	1248
4565	13109	1246
4566	13111	1243
4567	13114	1240
4568	13117	1237
4569	13119	1234
4570	13122	1231
4571	13125	1228
4572	13128	1225
4573	13130	1222
4574	13134	1220
4575	13137	1217
4576	13140	1214
4577	13142	1211
4578	13145	1208
4579	13148	1205
4580	13150	1202
4581	13153	1199
4582	13156	1197
4583	13159	1194
4584	13162	1191
4585	13165	1188
4586	13167	1185
4587	13170	1182
4588	13173	1179
4589	13176	1176
4590	13179	1174
4591	13182	1171
4592	13185	1168
4593	13188	1165
4594	13190	1162
4595	13193	1159
4596	13196	1156
4597	13198	1153
4598	13201	1151
4599	13204	1148
4600	13208	1145
4601	13211	1142
4602	13213	1139
4603	13216	1136
4604	13219	1133
4605	13222	1131
4606	13225	1128
4607	13228	1125
4608	13231	1122
4609	13234	1119
4610	13237	1116
4611	13240	1113
4612	13243	1111
4613	13246	1108
4614	13248	1105
4615	13251	1102
4616	13254	1099
4617	13257	1096
4618	13260	1093
4619	13262	1090
4620	13264	1087
4621	13267	1085
4622	13270	1082
4623	13273	1079
4624	13276	1076
4625	13278	1073
4626	13281	1070
4627	13284	1067
4628	13286	1064
4629	13289	1062
4630	13292	1059
4631	13295	1056
4632	13298	1053
4633	13301	1050
4634	13304	1047
4635	13306	1044
4636	13310	1041
4637	13313	1039
4638	13316	1036
4639	13319	1033
4640	13322	1030
4641	13324	1027
4642	13327	1024
4643	13330	1021
4644	13333	1019
4645	13337	1016
4646	13340	1013
4647	13343	1010
4648	13346	1007
4649	13348	1004
4650	13351	1001
4651	13354	999
4652	13357	996
4653	13360	993
4654	13363	990
4655	13366	987
4656	13369	984
4657	13372	981
4658	13374	978
4659	13377	976
4660	13380	973
4661	13383	970
4662	13386	967
4663	13388	964
4664	13391	961
4665	13394	958
4666	13397	955
4667	13400	953
4668	13402	950
4669	13405	947
4670	13408	944
4671	13410	941
4672	13413	938
4673	13416	935
4674	13419	932
4675	13422	930
4676	13425	927
4677	13428	924
4678	13431	921
4679	13434	918
4680	13436	915
4681	13439	912
4682	13442	909
4683	13444	907
4684	13447	904
4685	13450	901
4686	13452	898
4687	13455	895
4688	13458	892
4689	13461	889
4690	13463	886
4691	13467	884
4692	13470	881
4693	13473	878
4694	13476	875
4695	13478	872
4696	13481	869
4697	13484	866
4698	13486	863
4699	13489	861
4700	13492	858
4701	13495	855
4702	13498	852
4703	13501	849
4704	13504	846
4705	13507	843
4706	13510	840
4707	13513	838
4708	13515	835
4709	13518	832
4710	13521	829
4711	13525	826
4712	13528	823
4713	13531	820
4714	13534	818
4715	13536	815
4716	13539	812
4717	13542	809
4718	13545	806
4719	13548	803
4720	13552	800
4721	13554	798
4722	13557	795
4723	13560	792
4724	13563	789
4725	13566	786
4726	13569	783
4727	13572	780
4728	13575	777
4729	13578	775
4730	13580	772
4731	13583	769
4732	13586	766
4733	13589	763
4734	13592	760
4735	13594	757
4736	13597	754
4737	13600	752
4738	13603	749
4739	13606	746
4740	13608	743
4741	13611	740
4742	13614	737
4743	13617	734
4744	13620	731
4745	13624	729
4746	13626	726
4747	13629	723
4748	13632	720
4749	13635	717
4750	13637	714
4751	13640	711
4752	13643	709
4753	13646	706
4754	13649	703
4755	13652	700
4756	13655	697
4757	13658	694
4758	13660	691
4759	13664	688
4760	13667	686
4761	13670	683
4762	13673	680
4763	13676	677
4764	13679	674
4765	13681	671
4766	13685	668
4767	13688	666
4768	13691	663
4769	13694	660
4770	13697	657
4771	13700	654
4772	13703	651
4773	13706	648
4774	13708	645
4775	13711	643
4776	13713	640
4777	13716	637
4778	13719	634
4779	13722	631
4780	13725	628
4781	13727	625
4782	13730	622
4783	13733	620
4784	13736	617
4785	13739	614
4786	13742	611
4787	13744	608
4788	13747	605
4789	13750	602
4790	13753	599
4791	13755	597
4792	13758	594
4793	13761	591
4794	13764	588
4795	13767	585
4796	13770	582
4797	13773	579
4798	13776	577
4799	13779	574
4800	13782	571
4801	13785	568
4802	13788	565
4803	13790	562
4804	13793	559
4805	13797	556
4806	13799	554
4807	13802	551
4808	13804	548
4809	13808	545
4810	13811	542
4811	13813	539
4812	13815	536
4813	13819	533
4814	13822	531
4815	13825	528
4816	13827	525
4817	13830	522
4818	13833	519
4819	13837	516
4820	13840	513
4821	13843	511
4822	13846	508
4823	13849	505
4824	13852	502
4825	13855	499
4826	13858	496
4827	13861	493
4828	13864	490
4829	13867	488
4830	13870	485
4831	13872	482
4832	13875	479
4833	13878	476
4834	13881	473
4835	13884	470
4836	13887	467
4837	13890	465
4838	13893	462
4839	13895	459
4840	13898	456
4841	13901	453
4842	13904	450
4843	13907	447
4844	13910	445
4845	13913	442
4846	13916	439
4847	13919	436
4848	13922	433
4849	13924	430
4850	13926	427
4851	13928	424
4852	13931	421
4853	13934	419
4854	13936	416
4855	13940	413
4856	13943	410
4857	13946	407
4858	13949	404
4859	13952	401
4860	13955	399
4861	13958	396
4862	13961	393
4863	13963	390
4864	13966	387
4865	13969	384
4866	13972	381
4867	13975	378
4868	13977	376
4869	13980	373
4870	13983	370
4871	13986	367
4872	13989	364
4873	13992	361
4874	13994	358
4875	13997	355
4876	14000	353
4877	14003	350
4878	14006	347
4879	14008	344
4880	14011	341
4881	14014	338
4882	14016	335
4883	14019	332
4884	14022	330
4885	14024	327
4886	14027	324
4887	14030	321
4888	14033	318
4889	14036	315
4890	14038	312
4891	14041	309
4892	14044	307
4893	14046	304
4894	14049	301
4895	14052	298
4896	14055	295
4897	14057	292
4898	14060	289
4899	14063	287
4900	14066	284
4901	14069	281
4902	14071	278
4903	14074	275
4904	14077	272
4905	14080	269
4906	14083	266
4907	14086	264
4908	14088	261
4909	14091	258
4910	14093	255
4911	14096	252
4912	14099	249
4913	14102	246
4914	14105	243
4915	14107	241
4916	14110	238
4917	14114	235
4918	14116	232
4919	14119	229
4920	14122	226
4921	14125	223
4922	14128	220
4923	14131	218
4924	14135	215
4925	14138	212
4926	14141	209
4927	14144	206
4928	14147	203
4929	14150	200
4930	14153	198
4931	14156	195
4932	14159	192
4933	14161	189
4934	14164	186
4935	14167	183
4936	14170	180
4937	14173	177
4938	14177	175
